,type,itemLabel,typeLabel,item,url
271,,Genomic method,,Q105517300,https://europepmc.org/article/MED/29206104
272,,chromatin 3D structure,,Q105517636,https://europepmc.org/article/MED/29206104
273,,single-cell DNA sequencing,,Q105517947,https://europepmc.org/article/MED/29206104
274,,sparse data,,Q105518021,https://europepmc.org/article/MED/29206104
275,,RNA-seq in situ,,Q105547529,https://europepmc.org/article/MED/29206104
276,,tissue clearing,,Q105547566,https://europepmc.org/article/MED/29206104
277,,Q105575934,,Q105575934,https://europepmc.org/article/MED/29206104
278,,tracing,,Q105575941,https://europepmc.org/article/MED/29206104
279,,random mutation,,Q105575981,https://europepmc.org/article/MED/29206104
280,,Q105575985,,Q105575985,https://europepmc.org/article/MED/29206104
281,,sub-cellular resolution,,Q105592175,https://europepmc.org/article/MED/29206104
282,,intellectual endeavor,,Q105606485,https://europepmc.org/article/MED/29206104
283,,atlas,,Q105606599,https://europepmc.org/article/MED/29206104
284,Q2996394,intracellular regulation,biological process,Q105606690,https://europepmc.org/article/MED/29206104
285,,Q105606805,,Q105606805,https://europepmc.org/article/MED/29206104
286,,high-dimensional information,,Q105627812,https://europepmc.org/article/MED/29206104
287,,alternatively spliced form,,Q105642115,https://europepmc.org/article/MED/29206104
288,,post-translationally modified protein,,Q105642198,https://europepmc.org/article/MED/29206104
289,,conservation,,Q105660672,https://europepmc.org/article/MED/29206104
290,,physiological state,,Q105688846,https://europepmc.org/article/MED/29206104
291,,measurement error,,Q105688857,https://europepmc.org/article/MED/29206104
292,,high-dimensional data,,Q105702318,https://europepmc.org/article/MED/29206104
293,,morphological signature,,Q105702436,https://europepmc.org/article/MED/29206104
294,Q103843025,immune tissue,tissue type,Q105713637,https://europepmc.org/article/MED/29206104
295,,functional classification of cell types,,Q105713655,https://europepmc.org/article/MED/29206104
296,,genomic classification of cells,,Q105713657,https://europepmc.org/article/MED/29206104
297,,functional immune cell type,,Q105713673,https://europepmc.org/article/MED/29206104
298,,single-cell expression profile,,Q105713679,https://europepmc.org/article/MED/29206104
299,,gut organoid,,Q105713683,https://europepmc.org/article/MED/29206104
300,,histological characteristic,,Q105713694,https://europepmc.org/article/MED/29206104
301,,protein-expression profile,,Q105713753,https://europepmc.org/article/MED/29206104
302,Q4936952,mouse retina,anatomical structure,Q105713777,https://europepmc.org/article/MED/29206104
303,,color bar,,Q105723152,https://europepmc.org/article/MED/29206104
304,,cellular neuroanatomy,,Q105723271,https://europepmc.org/article/MED/29206104
305,,Q105734635,,Q105734635,https://europepmc.org/article/MED/29206104
306,,Q105734699,,Q105734699,https://europepmc.org/article/MED/29206104
307,,molecularly-defined cell type,,Q105734886,https://europepmc.org/article/MED/29206104
308,,transcriptomic cell type,,Q105735093,https://europepmc.org/article/MED/29206104
309,,morphological cell type,,Q105735132,https://europepmc.org/article/MED/29206104
310,Q189118,inhibitory cortical cell,cell type,Q105745873,https://europepmc.org/article/MED/29206104
311,,multi-gene signature,,Q105770885,https://europepmc.org/article/MED/29206104
312,,cellular characterization,,Q105771061,https://europepmc.org/article/MED/29206104
313,,gene expression data,,Q105771078,https://europepmc.org/article/MED/29206104
314,,early mouse embryo,,Q105811011,https://europepmc.org/article/MED/29206104
315,,medial/lateral axis,,Q105811240,https://europepmc.org/article/MED/29206104
316,,pathway of development,,Q105825932,https://europepmc.org/article/MED/29206104
317,,Waddington's landscape,,Q105825951,https://europepmc.org/article/MED/29206104
318,,sampling density,,Q105825980,https://europepmc.org/article/MED/29206104
319,,cell sorting strategy,,Q105826005,https://europepmc.org/article/MED/29206104
320,,sample enrichment,,Q105826046,https://europepmc.org/article/MED/29206104
321,,developmental path,,Q105826069,https://europepmc.org/article/MED/29206104
322,,trajectory inference algorithm,,Q105871126,https://europepmc.org/article/MED/29206104
323,,single-cell RNA-seq data,,Q105871195,https://europepmc.org/article/MED/29206104
324,,reprogramming to neuron,,Q105871521,https://europepmc.org/article/MED/29206104
325,Q1620186,mouse brain dentate gyrus,brain region,Q105886149,https://europepmc.org/article/MED/29206104
326,Q2996394,embryonic stem cell differentiation,biological process,Q105886156,https://europepmc.org/article/MED/29206104
327,,mechanical force,,Q105946155,https://europepmc.org/article/MED/29206104
328,,plastic state,,Q105946161,https://europepmc.org/article/MED/29206104
329,,interaction between processes,,Q105946210,https://europepmc.org/article/MED/29206104
330,,cell type proportion,,Q105965407,https://europepmc.org/article/MED/29206104
331,,near-continuity,,Q105975986,https://europepmc.org/article/MED/29206104
332,,genetic tracer,,Q105976091,https://europepmc.org/article/MED/29206104
333,,mechanistic study,,Q105989724,https://europepmc.org/article/MED/29206104
334,,mouse cell lines,,Q105989962,https://europepmc.org/article/MED/29206104
335,,'precocious' cell,,Q106111350,https://europepmc.org/article/MED/29206104
336,,disease sample,,Q106161556,https://europepmc.org/article/MED/29206104
337,,cell-surface marker,,Q106205963,https://europepmc.org/article/MED/29206104
338,Q104852483,proliferating cell,cell class,Q106235432,https://europepmc.org/article/MED/29206104
339,,Q106235566,,Q106235566,https://europepmc.org/article/MED/29206104
340,,Q106235569,,Q106235569,https://europepmc.org/article/MED/29206104
341,,gene expression regulator,,Q106235595,https://europepmc.org/article/MED/29206104
342,,single-cell RNA-seq experiment,,Q106235614,https://europepmc.org/article/MED/29206104
343,,stochastic phenomenon,,Q106235652,https://europepmc.org/article/MED/29206104
344,,single-cell multi-omic profile,,Q106244683,https://europepmc.org/article/MED/29206104
345,,Q106259165,,Q106259165,https://europepmc.org/article/MED/29206104
346,,cell surface molecule,,Q106259215,https://europepmc.org/article/MED/29206104
347,,melanoma patient,,Q106259265,https://europepmc.org/article/MED/29206104
348,Q2996394,T-cell infiltration in tumors,biological process,Q106259481,https://europepmc.org/article/MED/29206104
349,Q189118,subcutaneous adipose stem cell,cell type,Q106259491,https://europepmc.org/article/MED/29206104
350,Q189118,resident stem cell,cell type,Q106259513,https://europepmc.org/article/MED/29206104
351,,protein expression,,Q106291866,https://europepmc.org/article/MED/29206104
352,,basic biologist,,Q106291941,https://europepmc.org/article/MED/29206104
353,,potential toxicity,,Q106291969,https://europepmc.org/article/MED/29206104
354,Q2695280,cell tracing,technique,Q106304427,https://europepmc.org/article/MED/29206104
355,,Q106318855,,Q106318855,https://europepmc.org/article/MED/29206104
356,,Q106318886,,Q106318886,https://europepmc.org/article/MED/29206104
357,,Q106369832,,Q106369832,https://europepmc.org/article/MED/29206104
358,,recent study,,Q106369922,https://europepmc.org/article/MED/29206104
359,,transplantation organ,,Q106376978,https://europepmc.org/article/MED/29206104
360,,healthy research participant,,Q106377009,https://europepmc.org/article/MED/29206104
361,,genetic study,,Q106411324,https://europepmc.org/article/MED/29206104
362,,clinical annotation,,Q106439652,https://europepmc.org/article/MED/29206104
363,,adult tissue,,Q106439843,https://europepmc.org/article/MED/29206104
364,,automated DNA sequencing machine,,Q106466573,https://europepmc.org/article/MED/29206104
365,,technological progress,,Q106466588,https://europepmc.org/article/MED/29206104
366,,Q106473666,,Q106473666,https://europepmc.org/article/MED/29206104
367,,challenge,,Q106473750,https://europepmc.org/article/MED/29206104
368,,non-scientific community,,Q106490043,https://europepmc.org/article/MED/29206104
369,,biological organization,,Q106501997,https://europepmc.org/article/MED/29206104
0,,Q1057￼￼￼￼,,Q1057￼￼￼￼,https://europepmc.org/article/MED/30348985
1,,Q5104283￼￼￼￼,,Q5104283￼￼￼￼,https://europepmc.org/article/MED/30348985
2,,Q104450703￼￼￼￼,,Q104450703￼￼￼￼,https://europepmc.org/article/MED/30348985
3,Q188193,immune system,organ system,Q1059,https://europepmc.org/article/MED/30348985
4,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/MED/30348985
5,Q103812529,liver,organ type,Q9368,https://europepmc.org/article/MED/30348985
6,Q2996394,gene expression,biological process,Q26972,https://europepmc.org/article/MED/30348985
7,Q189118,monocyte,cell type,Q107244,https://europepmc.org/article/MED/30348985
8,Q104007623,body,anatomical entity class type,Q170494,https://europepmc.org/article/MED/30348985
9,Q189118,macrophage,cell type,Q184204,https://europepmc.org/article/MED/30348985
10,Q189118,B-cell,cell type,Q188930,https://europepmc.org/article/MED/30348985
11,Q189118,T-lymphocytes,cell type,Q193529,https://europepmc.org/article/MED/30348985
12,Q937228,image resolution,property,Q210521,https://europepmc.org/article/MED/30348985
13,Q4373292,image resolution,physical property,Q210521,https://europepmc.org/article/MED/30348985
14,,parenchyma,,Q270524,https://europepmc.org/article/MED/30348985
15,Q189118,hepatocyte,cell type,Q827450,https://europepmc.org/article/MED/30348985
16,Q55215251,immunohistochemistry,medical test type,Q899285,https://europepmc.org/article/MED/30348985
17,,flow cytometry,,Q1141429,https://europepmc.org/article/MED/30348985
18,,research project,,Q1298668,https://europepmc.org/article/MED/30348985
19,Q2996394,immune response,biological process,Q1612119,https://europepmc.org/article/MED/30348985
20,,tumor microenvironment,,Q1786433,https://europepmc.org/article/MED/30348985
21,Q189118,hepatic stellate cells,cell type,Q1997459,https://europepmc.org/article/MED/30348985
22,Q189118,endothelial cell,cell type,Q11394395,https://europepmc.org/article/MED/30348985
23,,single-cell analysis,,Q15635432,https://europepmc.org/article/MED/30348985
24,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/MED/30348985
25,,group of cells,,Q20088819,https://europepmc.org/article/MED/30348985
26,,solid organ,,Q28846468,https://europepmc.org/article/MED/30348985
27,,human liver,,Q68487022,https://europepmc.org/article/MED/30348985
28,,cell atlas,,Q104450703,https://europepmc.org/article/MED/30348985
29,,gene expression profile,,Q104514053,https://europepmc.org/article/MED/30348985
30,Q103914748,hepatic tissue,anatomical structure class type,Q104514247,https://europepmc.org/article/MED/30348985
31,Q189118,NK-like cell,cell type,Q104514469,https://europepmc.org/article/MED/30348985
32,Q189118,resident cell,cell type,Q104514674,https://europepmc.org/article/MED/30348985
0,,taxonomy,,Q7211,https://europepmc.org/article/MED/30096314
1,,behavior,,Q9332,https://europepmc.org/article/MED/30096314
2,Q2996394,gene expression,biological process,Q26972,https://europepmc.org/article/MED/30096314
3,Q5058355,plasma membrane,cellular component,Q29548,https://europepmc.org/article/MED/30096314
4,Q189118,neuron,cell type,Q43054,https://europepmc.org/article/MED/30096314
5,,genetic engineering,,Q159236,https://europepmc.org/article/MED/30096314
6,,neurotransmitter,,Q162657,https://europepmc.org/article/MED/30096314
7,Q24017414,cell type,second-order class,Q189118,https://europepmc.org/article/MED/30096314
8,Q103997018,cell type,direct anatomical metaclass,Q189118,https://europepmc.org/article/MED/30096314
9,Q937228,electrical conductance,property,Q309017,https://europepmc.org/article/MED/30096314
10,Q4373292,electrical conductance,physical property,Q309017,https://europepmc.org/article/MED/30096314
11,,neuropeptides,,Q419968,https://europepmc.org/article/MED/30096314
12,Q189118,astrocyte,cell type,Q502961,https://europepmc.org/article/MED/30096314
13,Q8066,glycine,amino acid,Q620730,https://europepmc.org/article/MED/30096314
14,Q11173,glycine,chemical compound,Q620730,https://europepmc.org/article/MED/30096314
15,Q12140,glycine,medication,Q620730,https://europepmc.org/article/MED/30096314
16,Q162657,glycine,neurotransmitter,Q620730,https://europepmc.org/article/MED/30096314
17,Q3241589,glycine,proteinogenic amino acid,Q620730,https://europepmc.org/article/MED/30096314
18,Q9150056,glycine,dispensable amino acids,Q620730,https://europepmc.org/article/MED/30096314
19,Q189118,oligodendrocyte,cell type,Q916698,https://europepmc.org/article/MED/30096314
20,,Neurotransmission,,Q969316,https://europepmc.org/article/MED/30096314
21,Q47154513,glutamate,structural class of chemical compounds,Q1532394,https://europepmc.org/article/MED/30096314
22,,RNA sequencing,,Q2542347,https://europepmc.org/article/MED/30096314
23,,diversity,,Q3252267,https://europepmc.org/article/MED/30096314
24,Q19478619,class,metaclass,Q16889133,https://europepmc.org/article/MED/30096314
25,Q104054982,anatomical entity,ontological root,Q27043950,https://europepmc.org/article/MED/30096314
26,,synaptic connectivity,,Q66558027,https://europepmc.org/article/MED/30096314
27,,cell atlas,,Q104450703,https://europepmc.org/article/MED/30096314
28,Q104027169,mammalian nervous system,anatomical system type,Q104519251,https://europepmc.org/article/MED/30096314
29,,mouse nervous system,,Q104519259,https://europepmc.org/article/MED/30096314
30,,cell identity,,Q104519273,https://europepmc.org/article/MED/30096314
0,Q7189713,human pregnancy,physiological condition,Q11995,https://europepmc.org/article/MED/30429548
1,,disease,,Q12136,https://europepmc.org/article/MED/30429548
2,,data,,Q42848,https://europepmc.org/article/MED/30429548
3,Q929833,pre-eclampsia,rare disease,Q61335,https://europepmc.org/article/MED/30429548
4,Q189118,blood cell,cell type,Q211709,https://europepmc.org/article/MED/30429548
5,,transcriptome,,Q252857,https://europepmc.org/article/MED/30429548
6,Q2996394,innate immune response,biological process,Q428253,https://europepmc.org/article/MED/30429548
